org_id;org_name;legal_form;polactive_start_date;polactive_end_date;seat_location;zipcode;region_abb;country_abb;longitude;latitude;ig_type;policy_area;address_raw;GAVA_assoc_id;GAVA_assoc_name;GAVA_assoc_aggregate_name;GAVA_assoc_legal_form;GAVA_assoc_general;GAVA_assoc_ig_type;GAVA_assoc_ig_type_name;GAVA_assoc_ig_code;GAVA_assoc_ig_code_name;GAVA_level;GAVA_category;GAVA_topic;GAVA_topic_business;NCCR_nqid;NCCR_A4 Organisation;GK_interest_group;GK_canton_ig_raw;GK_type;GK_policy_code
CH_8/tct7hpze26;Aktion Freiheit und Verantwortung;Ve.;2016;2017;Zürich;8000;ZH;CH;8,475219;47,360508;50;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_3oktC0JGpEMF;Boccia Club Zug;Ve.;2013;2014;Zug;6300;ZG;CH;8,523302136;47,14999395;60;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_p/TsMpiJNz/s;Feldmusik Allenwinden (Gönner);Ve.;2012;2014;Allenwinden;6319;ZG;CH;8,556395;47,164275;60;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_WgoQVS2jJsD3;Feldmusik Baar (Gönner);Ve.;2012;2014;Baar;6340;ZG;CH;8,537081334;47,19543532;60;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_KtWO+b9eLsqc;Forum Flugplatz Dübendorf;Ve.;2014;2014;Dübendorf;8600;ZH;CH;8,617305863;47,39052877;80;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_WDpY5EKUgxwW;Gewerbeverband Kanton Zug;Ve.;2012;2014;Zug;6300;ZG;CH;8,523302136;47,14999395;21;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Gewerbeverband;LU;business;1
CH_zLfzrJ0/v2Uh;Gewerbeverein Baar;Ve.;2012;2014;Baar;6340;ZG;CH;8,537081334;47,19543532;21;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_ereI1ZyYBPY9;Harvard Club of Switzerland;Ve.;2012;2014;Zürich;8000;ZH;CH;8,475219;47,360508;50;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_pqafVJJq8yk+;Hauseigentümerverband (HSV) Zugerland, Baar;Ve.;2013;2017;Baar;6340;ZG;CH;8,537081334;47,19543532;50;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_g3m176HtSFX3;Hochschule St. Gallen Alumni;Ve.;2012;2014;St. Gallen;9001;SG;CH;9,37605;47,426479;50;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;HSG Alumni, St. Gallen;SG;comp;1
CH_cpsbonmUmM+B;IG Freiheit, Zürich;Ve.;2007;2017;Zürich;8000;ZH;CH;8,475219;47,360508;;;;2744;IG Freiheit Zürich;IG Freiheit Zürich;30;Association;80;Public interest groups;88;Ideological and political groups;3;National;20;98;NA;NA;IG Freiheit, Zürich ;ZH;ngo;12
CH_SkXdZSQ5ju0G;Komitee pro Hirzeltunnel;Ve.;2012;2014;Zürich;8000;ZH;CH;8,475219;47,360508;80;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_dLE6wVEn6txo;Offiziergesellschaft des Kantons Zug (OGZ);Ve.;2012;2014;Zug;6300;ZG;CH;8,523302136;47,14999395;40;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_BOA422lJzp97;Pro Allenwinden;Ve.;2012;2014;Allenwinden;6319;ZG;CH;8,556395;47,164275;80;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_5VGK7inchVb5;Schweizerische Offiziergesellschaft (SOG);Ve.;2012;2014;Bern;3000;BE;CH;7,406455946;46,94761344;;;;4717;Schweizerische Unteroffiziersgesellschaft SUG;Schweizerische Unteroffiziersgesellschaft SUG;30;Association;40;Occupational associations;44;Other occupational associations;3;National;16;NA;1102;Schweizerische Offiziersgesellschaft;Schweizerische Offiziergesellschaft;SG;public;16
CH_BVXNniq7YRH3;Schweizerischer Turnverband Allenwinden;Ve.;2012;2014;Allenwinden;6319;ZG;CH;8,556395;47,164275;;;;4800;Schweizerischer Turnverband (STV);Schweizerischer Turnverband (STV);30;Association;60;Hobby/leisure groups;61;Sport;3;National;6;NA;2618;Schweizerischer Turnverband;Schweizerischer Turnverband ;AG;sport;29
CH_7TLG2QA5Ew5q;Stiftung für junge Auslandschweizer (SJAS) / Fondation pour les enfants suisses à l'étranger (FESE);Stift.;2002;2017;Bern;3000;BE;CH;7,406455946;46,94761344;50;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Stiftung für junge Auslandschweizer (SJAS);BE;leisure;29
CH_6Z9yQ+qT7Ai+;Swiss Association of MBAs (SAMBA);Ve.;2012;2014;Bern;3000;BE;CH;7,406455946;46,94761344;50;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_1ocj4DtVgX1T;Swiss Police ICT;Ve.;2016;2017;Bern;3000;BE;CH;7,406455946;46,94761344;;;;5600;Swiss ICT;Swiss ICT;30;Association;20;Business groups;22;Sector-wide business groups;3;National;17;98;NA;NA;Swiss ICT;NA;business;17
CH_rAepqlkc2rGm;Touring Club Schweiz (TCS);Ve.;1985;2017;Vernier;1214;GE;CH;6,094441174;46,21074079;50;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;288;Touring Club Schweiz;NA;NA;NA;NA
CH_1pwMWVMgyF4/;Verein Zivilgesellschaft;Ve.;2014;2014;St. Gallen;9001;SG;CH;9,37605;47,426479;80;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_ugZeWudNlfev;Zuger Wirtschaftskammer;Ve.;2012;2014;Zug;6300;ZG;CH;8,523302136;47,14999395;21;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_fNc5G3pm3TZJ;Cranex AG, Opfikon;AG;1989;1991;Opfikon;8152;ZH;CH;8,560036312;47,403369;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_tFrPI5+GKUp4;HIG-Anlagestiftung für Handel, Industrie und Gewerbe, Olten;Stift.;1985;2003;Olten;4600;SO;CH;7,900143056;47,34483361;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;HIG Anlagestiftung für Industrie und Handel, Olten;SO;comp;15
CH_Q4YEDwF5hzA7;Interessengemeinschaft der fleischimportierenden Lebensmittelfirmen (IGFIL), Bern;NA;1985;2003;Bern;3000;BE;CH;7,406455946;46,94761344;21;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Interessengemeinschaft der fleischimportierenden Lebensmittelhandelsfirmen;BE;ngo;1
CH_6a1qMz1qdS0c;Kani AG, Kartonfabrik, Niedergösgen;AG;1990;2002;Niedergösgen;5013;SO;CH;7,983956508;47,37344871;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_tSGaK67nXzaW;Perles Elektrowerkzeuge u. Motoren AG, Pieterlen;AG;1985;1991;Pieterlen;2542;BE;CH;7,328008235;47,17387013;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_jtA74yobcf0U;ASMADO, Vevey;NA;1994;1999;Vevey;1800;VD;CH;6,84804687;46,46423152;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_smPvke36T1VV;EMS Beau-Séjour, Vevey;Stift.;1992;1999;Vevey;1800;VD;CH;6,84804687;46,46423152;27;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;EMS Beau-Sejour, Vevey;VD;comp;3
CH_/ZVcXZ6pM8np;Plusieurs sociétés locales de logement et de transports publics;NA;1989;1990;NA;NA;NA;CH;NA;NA;27;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_a8UqxBGj6QKO;Plusieurs sociétés locales de logement sans but lucratif;NA;1991;1995;NA;NA;NA;CH;NA;NA;80;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Plusieurs sociétés locales de logement sans but lucratif;GE;ngo;14
CH_2yNR/K6wZw8+;SATOM , Monthey;AG;1991;1999;Monthey;1870;VS;CH;6,915184028;46,24040331;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;SATOM, Monthey;VS;comp;8
CH_pNhWCaaNmiF4;Service des Eaux, Vevey-Montreux;Anst.;1994;1998;Vevey-Montreux;NA;VD;CH;NA;NA;27;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Service des Eaux, Vevey-Montreux;VD;public;21
CH_KpR2OMjMfbag;Service Intercommunal de Gestion Vevey-Montreux (SIGE);Ve.;1992;2005;Vevey;1800;VD;CH;6,84804687;46,46423152;;;;4900;Service intercommunal de gestion (SIGE);Service intercommunal de gestion (SIGE);30;Association;30;Institutional associations;31;Associations of local authorities;2;Regional/Cantonal;21;NA;NA;NA;SIGE (Service Intercommunal de Gestion) Vevey-Montreux;VD;public;7
CH_6mMmHuz7G8zM;Société électrique Vevey-Montreux SA (SEVM);NA;1993;1993;Clarens;1815;VD;CH;6,890805;46,440945;27;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_Lpe8JvjiKpdB;Sociétés coopératives dhabitation;Gen.;1998;1999;Lausanne;1007;VD;CH;6,63233;46,519595;;;;1134;Colosa Societe coopérative d'habitation Lausanne;Colosa Societe coopérative d'habitation Lausanne;13;Societe;20;Business groups;26;Private firm/company;2;Regional/Cantonal;14;98;NA;NA;Sociétés coopératives d'habitation;BE;ngo;14
CH_m0PcJjJNiXbz;Aktion für vernünftige Energiepolitik Schweiz (AVES), Zürich;Ve.;27jun1983;2017;Zürich;8000;ZH;CH;8,475219;47,360508;;;;205;Aktion für vernünftige Energiepolitik Schweiz (AVES);AVES Aktion für vernünftige Energiepolitik Schweiz;30;Association;80;Public interest groups;85;Other public interest group;3;National;8;98;NA;NA;Aktion für vernünftige Energiepolitik Schweiz;BS;ngo;8
CH_0EKLIwNLHTTQ;Bündner Gewerbeverband;Ve.;1960;1990;Chur;7000;GR;CH;9,530139939;46,85211073;21;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_NzMnYd6LfbHY;Schweiz. Zentralstelle für Eigenheim- und Wohnbauförderung (SZEW), Zürich;Ve.;1985;2003;Zürich;8000;ZH;CH;8,475219;47,360508;80;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Schweiz. Zentralstelle für Eigenheim- und-Wohnbauförderung;BE;public;14
CH_yTfOHN9GlRF4;Schweizerischer Gewerbeverband (sgv) / Union suisse des arts et métiers (usam) / Unione svizzera delle arti e mestieri, Bern;Ve.;1985;2017;Bern;3000;BE;CH;7,406455946;46,94761344;;;;5898;UNION Suisse des Arts et Métiers;Union Suisse des arts et métiers (USAM);30;Association;20;Business groups;21;Peak-level business groups;3;National;15;1500;NA;NA;Schweizerischer Gewerbeverband (SGV);BE;business;15
CH_F5qnJBnKx552;BernMobil, Städtische Verkehrsbetriebe Bern (SVB);Anst.;2004;2017;Bern;3000;BE;CH;7,406455946;46,94761344;;;;808;BernMobil Städtische Verkehrsbetriebe Bern;BernMobil Städtische Verkehrsbetriebe Bern;11;Societe;20;Business groups;27;Public utility company;98;NA;10;98;NA;NA;BernMobil, Städtische Verkehrsbetriebe Bern ;BE;public;10
CH_DYrzNzwuFbvj;Förderverein Variant 5, Liebefeld bei Bern;Ve.;2004;2010;Liebefeld;3097;BE;CH;7,401241393;46,944076;;;;2066;Förderverein Variant 5 Liebefeld bei Bern;Förderverein Variant 5 Liebefeld bei Bern;30;Association;80;Public interest groups;82;Humanitarian - international;2;Regional/Cantonal;19;98;NA;NA;"Förderverein ""Variant 5""";BE;ngo;10
CH_0ur/xYti4QWD;Informationsdienst für den öffentlichen Verkehr / Service d'information pour les transports publics (LITRA), Bern;Ve.;1985;2017;Bern;3000;BE;CH;7,406455946;46,94761344;80;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Informationsdienst für den öffentlichen Verkehr;BE;ngo;10
CH_s9031ruETSlr;Mieterinnen- und Mieterverband Deutschschweiz (SMV/D), Zürich;Ve.;1992;2017;Zürich;8000;ZH;CH;8,475219;47,360508;;;;4787;Schweizerischer Mieterinnen- und Mieterverband / Deutschschweiz;Association Suisse de défense des locataires (ASLOCA);30;Association;50;Identity groups;56;Other identity groups;2;Regional/Cantonal;14;NA;NA;NA;Deutschschweizer Mieterverband;ZH;ngo;14
CH_Ot/Pn+gYG8g/;MieterInnenverband Kanton Bern (MVB), Bern;Ve.;1992;2017;Bern;3000;BE;CH;7,406455946;46,94761344;;;;3475;MieterInnenverband Kanton Bern (MVB);Association Suisse de défense des locataires (ASLOCA);30;Association;50;Identity groups;56;Other identity groups;2;Regional/Cantonal;14;NA;1081;MieterInnenverband Kanton Bern;MieterInnenverband Kanton Bern;BE;ngo;14
CH_kijPco4JbmR4;Pro Natura Bern, Bern;Ve.;2007;2012;Bern;3000;BE;CH;7,406455946;46,94761344;;;;4023;Pro Natura Bern;Pro Natura;30;Association;80;Public interest groups;81;Environment and animal welfare;2;Regional/Cantonal;7;NA;NA;NA;Pro Natura Bern;BE;ngo;21
CH_8wtDnJD0wO4E;Schweizerische Greina-Stiftung (SGS) zur Erhaltung der alpinen Fliessgewässer, Zürich;Stift.;1989;2017;Zürich;8000;ZH;CH;8,475219;47,360508;;;;2414;Greina-Stiftung;Schweizerische Greina-Stiftung (SGS);20;Fondation;80;Public interest groups;81;Environment and animal welfare;3;National;7;98;NA;NA;Schweizerische Greina-Stiftung  ;ZH;ngo;7
CH_BN5711+gydUP;Schweizerische Lebensrettungs-Gesellschaft (SLRG), Sursee;Ve.;1937;2017;Sursee;6210;LU;CH;8,10426232;47,17767469;80;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_Xxu7nHQWKZyS;Schweizerische Verkehrs-Stiftung (SVS);Stift.;2014;2017;Herzogenbuchsee;3360;BE;CH;7,713788083;47,19462432;;;;4732;Schweizerische Verkehrs- Stiftung des Verkehrsclub der Schweiz;Association Transport Environnement (ATE);20;Fondation;80;Public interest groups;81;Environment and animal welfare;3;National;7;98;NA;NA;NA;NA;NA;NA
CH_/NAqktuxg3lz;Schweizerischer Mieterinnen- und Mieterverband (SMV) / Association suisse des locataires (ASLOCA) / associazione svizzera degli inquilini (ASI);Ve.;1986;2017;Bern;3000;BE;CH;7,406455946;46,94761344;;;;538;Associazione Svizzera Inquilini;Association Suisse de défense des locataires (ASLOCA);30;Association;50;Identity groups;56;Other identity groups;3;National;14;98;2671;Mieterverband;Schweizerischer Mieterinnen- und Mieterverband;BE;ngo;14
CH_fGpgYlVo+SWF;Solar Agentur Schweiz (SAS) / Agence Solaire Suisse (ASS), Zürich;Ve.;2005;2017;Zürich;8000;ZH;CH;8,475219;47,360508;;;;5079;Solar Agentur Schweiz;Solar Agentur Schweiz;30;Association;80;Public interest groups;81;Environment and animal welfare;3;National;7;98;NA;NA;NA;NA;NA;NA
CH_O8EKVQ98JC5Q;Swiss Musik Export (SME), Nyon;Ve.;2005;2017;Nyon;1260;VD;CH;6,226237398;46,38635168;;;;5609;Swiss Music Export (SME);Swiss Music Export (SME);30;Association;80;Public interest groups;85;Other public interest group;2;Regional/Cantonal;6;98;NA;NA;Swiss Music Export ;ZH;culture;28
CH_uYVAHLxXZvIZ;Trägerverein Velo-Initiative, Bern;Ve.;2015;2017;Bern;3000;BE;CH;7,406455946;46,94761344;80;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_PKTmawIWXdOw;Verein Läbigi Stadt, Bern;Ve.;2005;2017;Bern;3000;BE;CH;7,406455946;46,94761344;;;;6028;Verein Läbigi Stadt Bern;Verein Läbigi Stadt Bern;30;Association;80;Public interest groups;89;Local development;1;Local;10;98;NA;NA;"Verein ""Läbigi Stadt"", Bern (politisches Sekretariat) ";BE;ngo;10
CH_mU5r5BXysTTd;Vereinigung gegen mediale Gewalt (VGMG), Muri bei Bern;Ve.;2011;2013;Muri bei Bern;3073;BE;CH;7,531282016;47,13098;;;;6116;Vereinigung gegen mediale Gewalt;Vereinigung gegen mediale Gewalt;30;Association;80;Public interest groups;85;Other public interest group;3;National;17;98;NA;NA;NA;NA;NA;NA
CH_8fFmyw1sge/f;Verkehrs-Club der Schweiz (VCS) / Association transports et environnement (ATE) / Associazione traffico e ambiente (ATA);Ve.;1985;2017;Bern;3000;BE;CH;7,406455946;46,94761344;;;;526;Association Transports et Environnement (ATE);Association Transport Environnement (ATE);30;Association;80;Public interest groups;81;Environment and animal welfare;3;National;7;98;NA;NA;Verkehrs-Club der Schweiz VCS  ;BE;other;10
CH_HQzgLeSc8CsU;Ausgleichsfonds AHV/IV/EO / Fonds de compensation AVS/AI/APG / Fondi di compensazione AVS/AI/IPG;NA;1985;1995;Genève;1200;GE;CH;6,14139354;46,20577413;30;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_dn0ps8eb+R9l;Eidg. Aufsichtskommission für den Ausgleichsfonds der Arbeitslosenversicherung / Comm. de surveillance du fonds de compensation de l’assurance-chômage;EidgKomm;1985;1994;Bern;3000;BE;CH;7,406455946;46,94761344;OT;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_+Ow2AMiSh+WU;Eidg. Kommission Bekämpfung der Rheumaerkrankungen;EidgKomm;1985;1987;Bern;3000;BE;CH;7,406455946;46,94761344;OT;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_7K+c4q2Pxx79;Eidg. Kommission für Arbeitsmarktfragen;EidgKomm;1986;1993;Bern;3000;BE;CH;7,406455946;46,94761344;OT;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_x2FIRn3gqfmq;Fachkomm. Schweiz. Institut für Berufspädagogik;EidgKomm;1985;1987;Bern;3000;BE;CH;7,406455946;46,94761344;30;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_BIPInYZh59X9;Rat für Gesamtverteidigung;EidgKomm;1985;1996;Bern;3000;BE;CH;7,406455946;46,94761344;OT;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Rat für Gesamtverteidigung;BE;public;16
CH_DJr6cdQo2wCb;Schweizerische Lebensversicherungs- und Rentenanstalt / Swiss Life, Zürich;AG;1985;2007;Zürich;8000;ZH;CH;8,475219;47,360508;;;;4224;Rentenanstalt;Swiss Life;11;Societe;20;Business groups;26;Private firm/company;98;NA;15;1505;NA;NA;Swiss Life;ZH;comp;15
CH_8Mo1emYaABxv;Schweizerische Unfallversicherungsanstalt (SUVA) / Caisse nationale suisse d'assurance en cas d'accidents (CNA) / Istituto nazionale svizzero di assicurazione contro gli infortuni (INSAI), Luzern;Anst.;1973;2007;Luzern;6000;LU;CH;8,325215362;47,04713582;;;;5561;SUVA;SUVA;50;Droit public;20;Business groups;27;Public utility company;3;National;5;98;NA;NA;CNA, Caisse nationale suisse d'assurance en cas d'accidents -;GE;comp;3
CH_fyyCvv/VCd20;Schweizerischer Arbeitgeberverband / Union patronale suisse / Zentralverband Schweiz. Arbeitgeber-Organisationen (ZSAO) / Union centrale des associations patronales suisses (UCAP), Zürich;Ve.;1984;2017;Zürich;8000;ZH;CH;8,475219;47,360508;;;;5897;Union patronale suisse Zurich;Union patronale suisse (UPS);30;Association;20;Business groups;21;Peak-level business groups;3;National;15;1500;NA;NA;Union centrale des associations patronales suisses, Zurich;ZH;business;1
CH_yPjocbwUgGaS;Altegg GmbH, Heiden/Trogen;GmbH;2005;2015;Trogen;9043;AR;CH;9,47761995;47,40059935;;;;261;Altegg GmbH Heiden;Altegg GmbH Heiden;12;Societe;20;Business groups;26;Private firm/company;98;NA;15;1569;NA;NA;NA;NA;NA;NA
CH_kUD/3l2UIWnP;altherRgebracht GmbH, Trogen;GmbH;2012;2015;Trogen;9043;AR;CH;9,47761995;47,40059935;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_A3qnstgZGK13;Arcolor AG, Waldstatt AR;AG;2014;2015;Waldstatt;9104;AR;CH;9,284885681;47,35708037;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_+MZfBSjLi0Rs;Arcolor Holding AG, Waldstatt;AG;2015;2015;Waldstatt;9104;AR;CH;9,284885681;47,35708037;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_squF/41MlAfe;Ausserrhodische Kulturstiftung, Herisau;Stift.;2005;2005;Herisau;9100;AR;CH;9,27443681;47,38287873;;;;590;Ausserrhodische Kulturstiftung Herisau;Ausserrhodische Kulturstiftung Herisau;20;Fondation;80;Public interest groups;85;Other public interest group;2;Regional/Cantonal;6;98;NA;NA;NA;NA;NA;NA
CH_P9nPHrO3y/J8;Bodenseerat;Ve.;2001;2017;Konstanz;NA;BW;DE;9,1732384;47,6779496;;;;901;Bodensee- Rat;Bodensee- Rat;40;Commission;30;Institutional associations;34;Other institutional associations, incl. State and Federal agencies;4;International;14;98;NA;NA;Bodenseerat;SG;public;20
CH_5YLEs8UhKk+0;Domus Antiqua Helvetica (DAH);Ve.;2005;2014;Zizers;7205;GR;CH;9,571308361;46,93634296;;;;1399;Domus Antiqua Helvetica DAH;Domus Antiqua Helvetica DAH;30;Association;50;Identity groups;56;Other identity groups;3;National;6;98;NA;NA;NA;NA;NA;NA
CH_0CTV7El1GdN9;Dr. René und Renia Schlesinger-Stiftung, Wald;Stift.;2005;2008;Wald;8636;ZH;CH;8,9142662;47,2746083;;;;1410;Dr. Rene und Renia Schlesinger-Stiftung Wald;Dr. Rene und Renia Schlesinger-Stiftung Wald;20;Fondation;80;Public interest groups;85;Other public interest group;2;Regional/Cantonal;6;98;NA;NA;NA;NA;NA;NA
CH_6QpJcmhSaRD9;Ernst Hohl Kulturstiftung, Appenzell;Stift.;2007;2012;Appenzell;9050;AI;CH;9,413054347;47,33662496;;;;1658;Ernst Hohl Kulturstiftung Appenzell;Ernst Hohl Kulturstiftung Appenzell;20;Fondation;80;Public interest groups;85;Other public interest group;2;Regional/Cantonal;6;98;NA;NA;NA;NA;NA;NA
CH_LSRe/hsvCApk;Fachhochschule St. Gallen (FHS), St. Gallen;Anst.;2006;2015;St. Gallen;9001;SG;CH;9,37605;47,426479;SI;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_KXM7H2yTKnQu;Feriendorf Urnäsch AG, Urnäsch AR;AG;2007;2010;Urnäsch;9107;AR;CH;9,267795672;47,29654218;;;;1805;Feriendorf Urnäsch AG Urnäsch AR;Feriendorf Urnäsch AG Urnäsch AR;11;Societe;20;Business groups;26;Private firm/company;98;NA;15;1569;NA;NA;NA;NA;NA;NA
CH_kspqx7DZTHZI;Groupe Mutuel, Martigny (Groupe de réflexion santé);AG;2005;2017;Martigny;1920;VS;CH;7,080832532;46,10722952;;;;2427;Groupe de reflexion santé;Groupe Mutuel;30;Association;20;Business groups;22;Sector-wide business groups;3;National;3;98;NA;NA;Groupe de réflexion santé, Groupe Mutuel;VS;comp;3
CH_YUPGIwm6CuIm;Herblan AG, Diepoldsau;AG;2005;2011;Diepoldsau;9444;SG;CH;9,647511707;47,38400051;;;;2579;Herblan AG Diepoldsau;Herblan AG Diepoldsau;11;Societe;20;Business groups;26;Private firm/company;98;NA;15;1563;NA;NA;NA;NA;NA;NA
CH_6OHw30AXidVG;Industrie- und Handelskammer St. Gallen-Appenzell;Ve.;2001;2015;St. Gallen;9001;SG;CH;9,37605;47,426479;;;;2779;IHK St. Gallen-Appenzell;IHK St. Gallen-Appenzell;30;Association;20;Business groups;21;Peak-level business groups;2;Regional/Cantonal;15;1500;NA;NA;Industrie- und Handelskammer St. Gallen-Appenzell;SG;business;1
CH_gnl3/FGRelRS;Industrieverein Appenzell Ausserrhoden;Ve.;2009;2015;Herisau;9100;AR;CH;9,27443681;47,38287873;21;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3374;Industrieverein Appenzell Ausserrhoden;NA;NA;NA;NA
CH_OGDFmwcGqtDa;Institut für Wirtschaftsethik der Universität St. Gallen;Körp.;2011;2017;St. Gallen;9001;SG;CH;9,37605;47,426479;SI;;;2861;Institut für Wirtschaftsethik der Universität St. Gallen (Geschäftsleitender Ausschuss);Université de Saint-Gall;50;Droit public;40;Occupational associations;45;Universities (Researchers, Academics);2;Regional/Cantonal;6;98;NA;NA;NA;NA;NA;NA
CH_v5Bk4qc4ohQZ;Interkantonaler Rückversicherungsverband (IRV) / Union intercantonale de réassurance (UIR);Körp.;1985;2015;Bern;3000;BE;CH;7,406455946;46,94761344;21;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Union intercantonale de réassurance;BE;comp;15
CH_vaIaNDAizuqs;Interventa GmbH, Trogen;GmbH;2012;2015;Trogen;9043;AR;CH;9,47761995;47,40059935;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_cZa1dygwWX0U;Metrohm-Stiftung, Herisau;Stift.;2005;2005;Herisau;9100;AR;CH;9,27443681;47,38287873;;;;3461;Metrohm-Stiftung Herisau;Metrohm-Stiftung Herisau;20;Fondation;80;Public interest groups;86;Family foundations and catch-all foundations;2;Regional/Cantonal;6;NA;NA;NA;NA;NA;NA;NA
CH_E+rTg5XW1pV1;Nationales Krebsprogramm / Programma nazionale contro il cancro;EG;2013;2014;Bern;3000;BE;CH;7,406455946;46,94761344;80;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
